"CardCode","Resultado","HttpCode","Mensaje"
"C4236893","OK","204","Actualizado"
"C1121892585","OK","204","Actualizado"
"C86055967","OK","204","Actualizado"
"C52936059","OK","204","Actualizado"
"C93116371","OK","204","Actualizado"
"C52693042","OK","204","Actualizado"
"C53080671","OK","204","Actualizado"
"C86060069","OK","204","Actualizado"
"C86077647","OK","204","Actualizado"
"C53178330","OK","204","Actualizado"
"C40400163","OK","204","Actualizado"
"C1103712819","OK","204","Actualizado"
"C1121933882","OK","204","Actualizado"
"C25256583","OK","204","Actualizado"
"C23490660","OK","204","Actualizado"
"C1014212488","OK","204","Actualizado"
"C40422215","OK","204","Actualizado"
"C68293692","OK","204","Actualizado"
"C51719889","OK","204","Actualizado"
"C53177701","OK","204","Actualizado"
"C40514862","OK","204","Actualizado"
"C1115914593","OK","204","Actualizado"
"C13920617","OK","204","Actualizado"
"C21231916","OK","204","Actualizado"
"C86043327","OK","204","Actualizado"
"C79140600","OK","204","Actualizado"
"C1120582312","OK","204","Actualizado"
"C33480892","OK","204","Actualizado"
"C14220445","OK","204","Actualizado"
"C1121828592","OK","204","Actualizado"
"C88160946","OK","204","Actualizado"
"C79460478","OK","204","Actualizado"
"C4173893","OK","204","Actualizado"
"C86065049","OK","204","Actualizado"
"C80091086","OK","204","Actualizado"
"C18220956","OK","204","Actualizado"
"C6021861","OK","204","Actualizado"
"C52151155","OK","204","Actualizado"
"C1103712837","OK","204","Actualizado"
"C1075245842","OK","204","Actualizado"
"C79468093","OK","204","Actualizado"
"C1121901159","OK","204","Actualizado"
"C17337599","OK","204","Actualizado"
"C24290686","OK","204","Actualizado"
"C88262369","OK","204","Actualizado"
"C1022404596","OK","204","Actualizado"
"C86074264","OK","204","Actualizado"
"C40429262","OK","204","Actualizado"
"C21234408","OK","204","Actualizado"
"C1020805336","OK","204","Actualizado"
"C86008162","OK","204","Actualizado"
"C93336046","OK","204","Actualizado"
"C74853117","OK","204","Actualizado"
"C1120376275","OK","204","Actualizado"
"C31037097","OK","204","Actualizado"
"C23351376","OK","204","Actualizado"
"C40384570","OK","204","Actualizado"
"C1006415263","OK","204","Actualizado"
"C6490207","OK","204","Actualizado"
"C51667527","OK","204","Actualizado"
"C65695519","OK","204","Actualizado"
"C1148460242","OK","204","Actualizado"
"C4077645","OK","204","Actualizado"
"C1007244130","OK","204","Actualizado"
"C3091479","OK","204","Actualizado"
"C1124827036","OK","204","Actualizado"
"C65727868","OK","204","Actualizado"
"C84084951","OK","204","Actualizado"
"C93358162","OK","204","Actualizado"
"C1119892002","OK","204","Actualizado"
"C74752929","OK","204","Actualizado"
"C40378537","OK","204","Actualizado"
"C51801638","OK","204","Actualizado"
"C86065181","OK","204","Actualizado"
"C42546921","OK","204","Actualizado"
"C1072645185","OK","204","Actualizado"
"C40384783","OK","204","Actualizado"
"C17328319","OK","204","Actualizado"
"C17307195","OK","204","Actualizado"
"C9396324","OK","204","Actualizado"
"C86060674","OK","204","Actualizado"
"C71708180","OK","204","Actualizado"
"C40032871","OK","204","Actualizado"
"C80523480","OK","204","Actualizado"
"C72156554","OK","204","Actualizado"
"C41888311","OK","204","Actualizado"
"C41211075","OK","204","Actualizado"
"C31473257","OK","204","Actualizado"
"C74750662","OK","204","Actualizado"
"C1120364927","OK","204","Actualizado"
"C74754075","OK","204","Actualizado"
"C21240412","OK","204","Actualizado"
"C40382812","OK","204","Actualizado"
"C17339936","OK","204","Actualizado"
"C1003465553","OK","204","Actualizado"
"C79565728","OK","204","Actualizado"
"C1085106935","OK","204","Actualizado"
"C1080290501","OK","204","Actualizado"
"C1006965823","OK","204","Actualizado"
"C41240574","OK","204","Actualizado"
"C1121942379","OK","204","Actualizado"
"C7708272","OK","204","Actualizado"
"C1121900919","OK","204","Actualizado"
"C52257648","OK","204","Actualizado"
"C1121816437","OK","204","Actualizado"
"C85290156","OK","204","Actualizado"
"C1075302819","OK","204","Actualizado"
"C1118534816","OK","204","Actualizado"
"C1120369596","OK","204","Actualizado"
"C1048849296","OK","204","Actualizado"
"C79241018","OK","204","Actualizado"
"C1121832683","OK","204","Actualizado"
"C79315987","OK","204","Actualizado"
"C79319464","OK","204","Actualizado"
"C52994000","OK","204","Actualizado"
"C4935851","OK","204","Actualizado"
"C1022349109","OK","204","Actualizado"
"C1112906295","OK","204","Actualizado"
"C46386292","OK","204","Actualizado"
"C79553734","OK","204","Actualizado"
"C79574433","OK","204","Actualizado"
"C79685135","OK","204","Actualizado"
"C33480060","OK","204","Actualizado"
"C1038116118","OK","204","Actualizado"
"C1121940314","OK","204","Actualizado"
"C9658612","OK","204","Actualizado"
"C1118533720","OK","204","Actualizado"
"C1007585140","OK","204","Actualizado"
"C21191701","OK","204","Actualizado"
"C9652855","OK","204","Actualizado"
"C68296312","OK","204","Actualizado"
"C79777917","OK","204","Actualizado"
"C79806961","OK","204","Actualizado"
"C79879466","OK","204","Actualizado"
"C1115912167","OK","204","Actualizado"
"C24143450","OK","204","Actualizado"
"C1006005020","OK","204","Actualizado"
"C80150290","OK","204","Actualizado"
"C40402133","OK","204","Actualizado"
"C1119886923","OK","204","Actualizado"
"C1121959230","OK","204","Actualizado"
"C1006772323","OK","204","Actualizado"
"C1006827211","OK","204","Actualizado"
"C86059966","OK","204","Actualizado"
"C40437319","OK","204","Actualizado"
"C47429685","OK","204","Actualizado"
"C86063975","OK","204","Actualizado"
"C1121947237","OK","204","Actualizado"
"C1121824425","OK","204","Actualizado"
"C10593116","OK","204","Actualizado"
"C1120376611","OK","204","Actualizado"
"C40382048","OK","204","Actualizado"
"C1121914911","OK","204","Actualizado"
"C1007294654","OK","204","Actualizado"
"C112185796","OK","204","Actualizado"
"C1121967549","OK","204","Actualizado"
"C23794589","OK","204","Actualizado"
"C40394159","OK","204","Actualizado"
"C46670399","OK","204","Actualizado"
"C1115913871","OK","204","Actualizado"
"C6801443","OK","204","Actualizado"
"C80578891","OK","204","Actualizado"
"C86001809","OK","204","Actualizado"
"C1121893470","OK","204","Actualizado"
"C1088537117","OK","204","Actualizado"
"C1026298005","OK","204","Actualizado"
"C1116552944","OK","204","Actualizado"
"C80415566","OK","204","Actualizado"
"C17344339","OK","204","Actualizado"
"C1122122680","OK","204","Actualizado"
"C1006822659","OK","204","Actualizado"
"C1121945075","OK","204","Actualizado"
"C86011686","OK","204","Actualizado"
"C1049629209","OK","204","Actualizado"
"C7303828","OK","204","Actualizado"
"C1123162606","OK","204","Actualizado"
"C1121857875","OK","204","Actualizado"
"C1001280760","OK","204","Actualizado"
"C40328702","OK","204","Actualizado"
"C46356517","OK","204","Actualizado"
"C56053537","OK","204","Actualizado"
"C1121824738","OK","204","Actualizado"
"C1121920478","OK","204","Actualizado"
"C40189606","OK","204","Actualizado"
"C1118548887","OK","204","Actualizado"
"C80803439","OK","204","Actualizado"
"C1004486628","OK","204","Actualizado"
"C1118548829","OK","204","Actualizado"
"C1121940252","OK","204","Actualizado"
"C1010132538","OK","204","Actualizado"
"C1122127273","OK","204","Actualizado"
"C9299267","OK","204","Actualizado"
"C39813282","OK","204","Actualizado"
"C1000161863","OK","204","Actualizado"
"C42548072","OK","204","Actualizado"
"C29331520","OK","204","Actualizado"
"C21176160","OK","204","Actualizado"
"C21189616","OK","204","Actualizado"
"C21240240","OK","204","Actualizado"
"C80505381","OK","204","Actualizado"
"C1121965394","OK","204","Actualizado"
"C17318972","OK","204","Actualizado"
"C43722285","OK","204","Actualizado"
"C40379146","OK","204","Actualizado"
"C1121914062","OK","204","Actualizado"
"C40437310","OK","204","Actualizado"
"C1119891021","OK","204","Actualizado"
"C21189704","OK","204","Actualizado"
"C51724839","OK","204","Actualizado"
"C11798992","OK","204","Actualizado"
"C40327386","OK","204","Actualizado"
"C1120577056","OK","204","Actualizado"
"C74301649","OK","204","Actualizado"
"C1006857192","OK","204","Actualizado"
"C86062217","OK","204","Actualizado"
"C86047749","OK","204","Actualizado"
"C40315406","OK","204","Actualizado"
"C40384227","OK","204","Actualizado"
"C86065135","OK","204","Actualizado"
"C19451221","OK","204","Actualizado"
"C1121953026","OK","204","Actualizado"
"C8772632","OK","204","Actualizado"
"C51909802","OK","204","Actualizado"
"C86051929","OK","204","Actualizado"
"C86052086","OK","204","Actualizado"
"C86053294","OK","204","Actualizado"
"C1121857961","OK","204","Actualizado"
"C86056179","OK","204","Actualizado"
"C86056359","OK","204","Actualizado"
"C86057941","OK","204","Actualizado"
"C86058899","OK","204","Actualizado"
"C29535747","OK","204","Actualizado"
"C1121849148","OK","204","Actualizado"
"C24047959","OK","204","Actualizado"
"C1120366021","OK","204","Actualizado"
"C1192773291","OK","204","Actualizado"
"C39801880","OK","204","Actualizado"
"C1098611803","OK","204","Actualizado"
"C86085977","OK","204","Actualizado"
"C80190269","OK","204","Actualizado"
"C1120354974","OK","204","Actualizado"
"C47430229","OK","204","Actualizado"
"C1119890461","OK","204","Actualizado"
"C1121917954","OK","204","Actualizado"
"C79521498","OK","204","Actualizado"
"C17332581","OK","204","Actualizado"
"C86068153","OK","204","Actualizado"
"C86072677","OK","204","Actualizado"
"C17356304","OK","204","Actualizado"
"C79529426","OK","204","Actualizado"
"C1069716633","OK","204","Actualizado"
"C1122142677","OK","204","Actualizado"
"C52076515","OK","204","Actualizado"
"C1121854572","OK","204","Actualizado"
"C1122932021","OK","204","Actualizado"
"C1121831353","OK","204","Actualizado"
"C1121866333","OK","204","Actualizado"
"C40188591","OK","204","Actualizado"
"C86077400","OK","204","Actualizado"
"C86079803","OK","204","Actualizado"
"C86081547","OK","204","Actualizado"
"C86083935","OK","204","Actualizado"
"C41648918","OK","204","Actualizado"
"C1121827142","OK","204","Actualizado"
"C17327246","OK","204","Actualizado"
"C74754137","OK","204","Actualizado"
"C9506355","OK","204","Actualizado"
"C52109692","OK","204","Actualizado"
"C1118560183","OK","204","Actualizado"
"C1151950556","OK","204","Actualizado"
"C15875491","OK","204","Actualizado"
"C1121906502","OK","204","Actualizado"
"C74752128","OK","204","Actualizado"
"C86060239","OK","204","Actualizado"
"C86044431","OK","204","Actualizado"
"C1020811269","OK","204","Actualizado"
"C52803229","OK","204","Actualizado"
"C1069901180","OK","204","Actualizado"
"C1116871905","OK","204","Actualizado"
"C86067280","OK","204","Actualizado"
"C13500028","OK","204","Actualizado"
"C86083261","OK","204","Actualizado"
"C1118551553","OK","204","Actualizado"
"C1121965009","OK","204","Actualizado"
"C40400665","OK","204","Actualizado"
"C1121823378","OK","204","Actualizado"
"C93358091","OK","204","Actualizado"
"C1121840473","OK","204","Actualizado"
"C40389699","OK","204","Actualizado"
"C1118196715","OK","204","Actualizado"
"C1121923768","OK","204","Actualizado"
"C17268164","OK","204","Actualizado"
"C86083591","OK","204","Actualizado"
"C1022386986","OK","204","Actualizado"
"C1121829022","OK","204","Actualizado"
"C1122136219","OK","204","Actualizado"
"C21620075","OK","204","Actualizado"
"C21246503","OK","204","Actualizado"
"C65799112","OK","204","Actualizado"
"C41243452","OK","204","Actualizado"
"C91012846","OK","204","Actualizado"
"C46350706","OK","204","Actualizado"
"C51581320","OK","204","Actualizado"
"C16269192","OK","204","Actualizado"
"C52776992","OK","204","Actualizado"
"C1117325321","OK","204","Actualizado"
"C1006776093","OK","204","Actualizado"
"C24334761","OK","204","Actualizado"
"C40755575","OK","204","Actualizado"
"C41214326","OK","204","Actualizado"
"C51794097","OK","204","Actualizado"
"C900449939","OK","204","Actualizado"
"C1024497465","OK","204","Actualizado"
"C1088240770","OK","204","Actualizado"
"C1121821528","OK","204","Actualizado"
"C1121937859","OK","204","Actualizado"
"C1122649143","OK","204","Actualizado"
"C19398902","OK","204","Actualizado"
"C21228890","OK","204","Actualizado"
"C40393397","OK","204","Actualizado"
"C52793917","OK","204","Actualizado"
"C96601459","OK","204","Actualizado"
"C41213283","OK","204","Actualizado"
"C1144142206","OK","204","Actualizado"
"C51580121","OK","204","Actualizado"
"C1120575112","OK","204","Actualizado"
"C1121911854","OK","204","Actualizado"
"C17334223","OK","204","Actualizado"
"C21068327","OK","204","Actualizado"
"C40271096","OK","204","Actualizado"
"C40443745","OK","204","Actualizado"
"C74240411","OK","204","Actualizado"
"C86077255","OK","204","Actualizado"
"C97611163","OK","204","Actualizado"
"C1121919096","OK","204","Actualizado"
"C41225098","OK","204","Actualizado"
"C1016061961","OK","204","Actualizado"
"C17141904","OK","204","Actualizado"
"C94327001","OK","204","Actualizado"
"C43084267","OK","204","Actualizado"
"C41213677","OK","204","Actualizado"
"C40391565","OK","204","Actualizado"
"C40384610","OK","204","Actualizado"
"C1077473688","OK","204","Actualizado"
"C1121870079","OK","204","Actualizado"
"C1121899708","OK","204","Actualizado"
"C30046402","OK","204","Actualizado"
"C1121822260","OK","204","Actualizado"
"C17336328","OK","204","Actualizado"
"C17337151","OK","204","Actualizado"
"C1121859707","OK","204","Actualizado"
"C21177992","OK","204","Actualizado"
"C1006857384","OK","204","Actualizado"
"C1026269353","OK","204","Actualizado"
"C1018484899","OK","204","Actualizado"
"C80815242","OK","204","Actualizado"
"C28927763","OK","204","Actualizado"
"C20475116","OK","204","Actualizado"
"C52318121","OK","204","Actualizado"
"C1014223747","OK","204","Actualizado"
"C1121907395","OK","204","Actualizado"
"C17335807","OK","204","Actualizado"
"C19128700","OK","204","Actualizado"
"C5846265","OK","204","Actualizado"
"C40441332","OK","204","Actualizado"
"C1121839609","OK","204","Actualizado"
"C43071105","OK","204","Actualizado"
"C1120366716","OK","204","Actualizado"
"C7919951","OK","204","Actualizado"
"C80097672","OK","204","Actualizado"
"C86050698","OK","204","Actualizado"
"C1120562080","OK","204","Actualizado"
"C41241553","OK","204","Actualizado"
"C17386739","OK","204","Actualizado"
"C41242589","OK","204","Actualizado"
"C17325687","OK","204","Actualizado"
"C41225143","OK","204","Actualizado"
"C1059982434","OK","204","Actualizado"
"C17330915","OK","204","Actualizado"
"C40379004","OK","204","Actualizado"
"C1067466985","OK","204","Actualizado"
"C40403144","OK","204","Actualizado"
"C86072730","OK","204","Actualizado"
